latitude,longitude,rashid,rcb_win,next_cap_hardik,sachin,team
39.2699174,-9.1052924,1,0,1,1,4 4 8 2 6 8 1 5 4 4
-31.6434099,29.5358464,1,1,1,0,1 6 1 1 5 1 3 3 6 5
33.7403041,130.9463113,0,0,0,1,9 2 4 6 4 5 9 5 1 4
43.834689,90.286028,0,1,0,0,7 2 5 1 2 4 7 2 8 6
39.7164885,-77.7312977,0,1,1,0,3 8 6 2 4 6 4 1 3 5
36.334104,113.228852,0,1,1,1,1 4 5 2 7 1 5 7 4 2
64.58897,18.6667119,0,0,1,0,8 7 7 7 4 3 2 3 5 9
-21.8421051,-47.4710798,1,1,1,1,3 4 8 5 8 2 2 6 3 1
38.34185,66.56342,0,1,1,1,9 7 6 8 1 1 5 7 7 1
-6.9394,113.5273,0,1,1,0,7 2 9 5 9 2 8 4 5 2
48.85917,27.7969,0,1,0,1,4 6 6 8 1 6 6 4 5 7
58.9764624,47.0220321,1,1,0,1,8 9 4 8 3 4 8 2 6 3
23.096432,113.334825,0,1,1,0,3 9 4 4 1 5 4 3 7 1
6.9956405,122.035862,1,0,1,0,5 6 7 3 6 6 1 5 2 3
50.65009,-104.86783,1,0,1,0,6 7 8 7 2 4 3 9 1 2
11.32082,122.7300639,1,0,0,1,7 5 5 6 1 7 1 8 7 4
50.65854,128.00932,0,1,0,1,1 3 2 2 8 1 5 4 4 1
25.6067597,110.6740009,1,0,0,0,8 4 3 3 8 2 3 6 3 9
40.6690083,43.9553461,1,0,1,0,3 7 1 4 2 3 7 5 8 4
13.6205,122.8913,0,0,0,1,4 4 6 7 9 5 8 6 5 4
35.683952,-105.943638,1,1,0,1,8 8 4 6 3 6 2 4 6 7
52.4818411,19.2910855,1,0,0,1,9 6 8 1 5 3 7 8 3 7
49.3788944,14.7029806,1,0,1,0,1 2 3 7 4 3 5 9 9 2
53.2265199,-6.9898366,0,0,1,1,3 5 4 1 8 8 8 3 6 7
-15.158624,-48.2802925,1,0,1,1,3 1 9 9 8 2 7 2 6 5
56.3041802,101.7805781,0,0,1,1,6 2 8 1 3 5 8 4 3 1
13.1641308,100.9216588,0,0,0,1,2 9 3 9 1 1 9 2 4 8
49.23335,-102.1676,1,0,0,1,8 5 5 8 3 9 1 4 1 6
21.459233,101.564635,0,0,1,0,5 1 7 8 6 3 4 3 1 1
28.1962471,84.3857442,1,0,1,0,7 5 8 9 8 7 3 3 5 2
23.505032,110.454177,1,0,0,0,1 1 9 7 5 9 7 5 5 1
22.4423218,114.1655064,1,1,0,0,6 2 4 2 2 2 5 2 3 7
29.344616,102.652483,1,0,0,0,9 3 6 8 7 1 8 8 8 2
36.689044,117.302269,0,0,0,1,7 9 6 5 8 5 3 7 5 2
35.9032997,36.733459,0,1,1,0,9 1 5 6 2 6 9 7 9 8
32.331765,121.185201,0,1,0,1,1 4 4 5 8 4 2 6 1 5
71.9666987,102.5000418,1,1,0,0,7 6 2 5 4 2 6 6 5 8
55.4334,-116.4858,0,0,0,0,6 1 6 5 6 5 8 7 5 5
38.9944979,-8.7339782,1,1,1,0,4 3 4 9 4 1 9 6 3 6
41.2169163,-8.6759571,1,0,0,1,3 6 2 7 4 9 5 6 2 6
1.4862816,124.8381456,0,1,1,1,1 2 5 1 1 9 4 5 4 2
44.2643449,43.6369585,1,0,1,1,5 5 6 6 8 4 4 6 9 6
29.270311,88.880492,0,1,0,0,1 9 9 1 3 2 7 1 5 9
4.2292379,126.798485,1,1,1,0,9 2 1 7 3 7 4 5 5 3
48.3909721,-4.4854059,0,1,0,0,6 8 4 3 9 9 8 2 5 7
22.7906701,39.0189623,1,1,1,1,3 9 4 1 8 2 9 2 8 2
22.69569,112.225334,0,0,1,1,6 7 3 5 1 1 3 4 9 5
38.0549562,23.807655,1,1,0,1,6 2 6 2 6 2 7 3 9 1
40.570338,116.554665,1,0,0,1,1 8 3 8 3 4 6 3 4 8
49.9354529,18.9773045,0,1,0,0,5 7 2 7 4 4 5 5 4 3
56.0372083,21.8173884,0,1,0,0,8 2 5 5 4 8 4 6 8 8
58.5033171,13.1611762,1,1,0,1,1 1 6 7 5 5 7 8 4 6
35.3750852,24.2012676,0,1,0,0,1 9 7 7 8 5 2 2 8 3
34.0076216,44.148291,0,0,0,1,2 1 1 8 9 8 3 8 4 4
-15.1978317,12.1575544,1,1,1,0,5 1 8 4 7 7 4 8 2 6
32.033607,35.263935,1,1,0,1,1 5 4 1 4 4 2 5 9 8
-9.5662977,124.4891278,1,0,0,0,5 9 9 9 5 2 2 4 5 8
45.3293893,20.8278865,1,0,0,1,9 2 8 9 3 9 6 2 4 5
39.128502,113.139828,0,0,0,0,9 6 1 4 4 9 2 6 9 2
6.2820276,10.2852532,1,1,0,0,6 1 9 9 3 5 2 4 5 1
-41.2070875,-72.5387781,1,0,0,1,8 2 3 5 6 5 3 6 8 6
59.1991816,17.8353702,0,0,1,1,8 4 9 3 5 9 9 7 6 9
44.1440673,17.398111,0,1,0,1,1 7 3 1 2 3 9 3 4 1
48.8164264,17.0510711,1,1,0,1,1 9 4 6 4 8 2 8 7 5
-12.266667,-74.95,0,0,0,1,5 6 6 6 1 5 1 9 6 6
30.456224,106.633088,1,0,1,1,5 2 6 9 9 9 1 2 6 7
41.9502131,-8.5304169,0,1,1,0,7 5 1 5 9 1 9 6 1 4
45.6808113,28.5688631,1,1,0,0,6 8 2 6 7 8 5 9 1 3
1.968543,-157.3936469,1,0,1,0,4 5 7 8 5 9 9 2 8 9
41.2867247,-8.5474636,0,1,1,1,3 9 4 9 4 1 4 2 9 4
-9.7934897,124.4319309,1,0,0,0,8 8 1 2 3 9 8 8 1 8
11.5466458,103.035694,0,1,1,1,5 6 8 4 4 7 1 9 9 3
59.2442754,18.0084483,1,1,0,0,6 6 6 8 7 3 2 7 2 4
44.8238879,40.9170843,0,0,1,1,2 4 6 6 5 2 1 6 8 9
-29.7108776,29.5078015,1,0,0,0,5 6 9 2 6 2 2 8 6 1
47.0165054,-68.1430064,1,1,0,1,7 9 9 2 3 1 5 2 7 9
52.17596,122.07903,1,1,1,1,2 4 9 2 6 9 4 8 3 7
34.995728,104.655337,1,1,1,1,4 8 5 6 4 5 1 2 1 9
8.588397,-73.840258,1,1,1,1,9 3 9 5 5 3 5 1 7 4
-8.1264039,111.7018452,0,1,1,1,5 6 1 8 2 2 7 1 4 4
14.6733187,121.0601862,1,1,1,1,7 9 3 3 4 5 6 7 8 7
9.752419,122.4105,1,0,1,0,2 5 8 4 2 5 6 7 3 2
55.6116874,37.6861486,1,1,0,1,9 7 6 3 4 8 3 8 7 4
26.108775,118.776895,0,0,0,0,2 4 5 3 1 5 6 2 7 8
23.124134,115.138892,0,1,1,0,4 5 4 2 2 9 5 8 9 5
27.9961123,-82.4290869,0,1,1,1,7 9 5 3 5 2 1 1 3 4
-8.5988,115.2401,1,1,1,1,2 8 5 9 9 5 8 5 7 5
36.23154,40.77214,1,1,0,0,9 5 5 2 3 8 2 9 5 5
-6.4296,105.935,0,0,0,0,6 9 5 7 9 2 2 5 1 8
8.9410756,-75.4944768,0,1,0,1,2 6 7 9 3 5 5 2 4 3
13.8503992,123.7585154,1,1,0,1,9 5 2 6 5 3 9 8 9 5
38.1535213,22.3143775,0,1,0,1,1 2 4 4 6 8 3 3 1 8
55.4857103,60.8751953,1,1,0,0,4 6 9 2 9 6 3 4 4 4
38.751115,-9.4574506,0,1,0,0,5 2 9 6 1 3 6 9 5 9
53.1595566,19.3969614,0,1,0,1,1 1 2 3 6 6 5 5 8 1
52.6545685,41.4475479,1,0,1,0,3 1 6 6 9 7 5 2 9 6
37.5247192,129.1142915,0,0,1,0,8 1 8 1 9 9 7 8 6 3
30.73892,92.174161,1,0,1,0,3 5 3 6 4 1 5 1 5 4
-26.9555686,-60.9720552,0,0,0,0,4 7 7 1 1 6 4 9 1 8
59.4254685,56.6803807,0,0,1,1,6 3 1 4 2 4 6 7 9 3
-8.221841,124.720371,0,0,0,1,9 9 7 5 8 3 1 2 8 4
46.6522807,38.0818378,0,0,0,0,5 1 9 2 7 4 9 1 4 5
59.0069977,54.6643867,0,0,1,1,5 2 2 7 8 2 2 4 8 9
24.9936281,121.3009798,1,0,1,1,8 3 3 8 9 7 7 7 4 1
9.1374129,125.5593311,0,0,1,0,1 5 2 6 2 2 6 2 6 5
13.9734064,121.6889505,1,1,0,1,6 2 7 6 1 1 4 7 5 4
25.2911632,110.2982851,0,0,1,1,7 4 3 6 1 6 9 3 9 9
37.0398003,137.8674573,0,0,1,1,7 3 2 1 8 8 8 5 9 4
44.5394324,3.5333133,0,1,1,0,6 4 6 5 4 8 5 5 5 2
-6.3811392,107.1854181,0,1,0,1,2 2 8 5 6 8 8 4 9 5
26.253088,105.947595,1,0,0,0,1 4 2 7 2 8 8 5 8 3
-3.9148823,-60.8609358,1,1,0,0,9 5 7 6 9 4 3 4 2 9
59.3514599,17.9843165,0,1,1,1,5 7 9 6 7 4 5 8 6 5
40.935201,-8.6143168,1,0,1,1,8 8 6 9 9 8 8 3 2 3
49.6574026,19.4151148,1,0,0,0,7 9 9 1 3 5 4 3 3 9
59.3639237,17.8769444,1,1,1,1,3 6 6 8 9 3 9 3 7 9
28.220406,121.038129,1,1,0,0,9 2 3 4 6 9 9 7 5 3
39.930136,119.576091,1,0,1,0,3 8 7 9 1 1 4 8 3 8
56.1531877,48.3208097,0,0,0,0,7 7 7 5 2 7 9 1 5 4
45.1216628,19.0173647,1,0,1,0,6 5 1 1 2 7 3 7 6 9
15.1757062,120.5879653,1,1,0,1,2 5 6 4 9 9 5 1 6 6
44.5590244,4.7447501,1,0,0,0,6 8 1 2 1 9 9 6 7 4
26.489902,113.772655,1,0,1,1,2 4 1 5 3 2 8 6 5 8
32.990664,112.528308,1,1,1,0,4 3 6 3 2 3 3 7 6 1
35.925312,14.478294,0,1,0,1,6 9 9 2 2 6 4 1 8 1
7.4201981,125.8214811,0,0,0,1,1 2 2 1 9 9 6 3 5 7
32.7150419,-117.1724288,1,0,1,1,6 1 2 5 8 5 2 7 5 1
5.0153677,-9.0377612,1,0,1,0,1 8 2 2 7 5 9 4 2 3
-25.7677734,31.0242101,0,1,1,1,6 2 1 3 6 3 7 8 9 1
43.7356628,17.8317085,0,0,1,0,7 3 3 6 6 1 4 1 6 7
46.9063815,102.7636515,0,1,0,0,6 7 5 6 9 6 9 9 9 7
41.149869,114.722326,1,1,1,1,5 5 5 6 2 5 3 6 6 4
-3.8246952,103.1048449,1,1,1,0,5 6 8 1 5 9 1 7 9 1
59.3618675,17.9791475,0,1,1,1,2 2 7 6 3 4 4 1 5 7
24.44218,114.938684,1,0,0,1,2 5 6 7 9 9 2 7 6 1
-11.1851883,-38.0005207,1,1,0,1,9 5 3 3 7 4 1 4 6 3
41.0901834,-73.541744,1,0,1,1,9 9 5 5 5 9 8 2 1 6
0.9996757,97.527432,1,1,1,0,8 5 7 6 4 2 7 9 2 1
39.0371526,139.9056877,1,0,0,1,5 5 4 7 6 4 6 8 6 6
60.6304039,16.76232,0,0,0,0,9 8 2 6 6 6 5 5 7 3
50.5982316,17.3802606,1,0,1,1,8 4 5 2 7 3 7 2 7 8
30.044835,112.071813,1,0,1,0,2 5 7 1 3 8 6 1 8 6
14.6587588,120.944359,1,1,0,0,5 1 3 3 2 3 4 5 1 7
-6.98493,112.47478,1,1,0,0,7 5 2 7 9 5 6 1 6 2
18.6367692,-69.2696692,0,1,1,0,9 4 3 9 9 6 9 2 6 1
41.1769352,44.8345384,0,1,1,1,8 2 6 9 9 8 4 5 1 1
23.2252,113.148534,0,1,1,1,7 8 5 9 8 8 7 8 5 8
55.41667,22.61667,1,0,1,0,6 8 5 5 2 4 3 5 6 2
48.4339701,0.098598,1,0,0,1,7 6 6 8 5 1 9 4 8 6
48.8959487,2.2679278,1,1,1,1,3 1 1 5 8 8 6 3 8 7
18.2855395,99.5127895,1,0,0,1,4 5 4 6 4 9 1 6 3 5
39.9346079,119.4508351,1,1,1,0,5 5 6 2 6 1 2 4 7 4
17.7409147,-91.7660525,1,0,1,0,5 7 1 4 3 6 3 7 5 3
45.05752,-77.85702,0,0,0,1,7 5 6 8 3 3 5 5 5 2
25.867277,118.963532,1,1,1,0,3 8 9 9 1 7 3 5 7 1
45.8029045,38.9986184,0,0,1,0,9 9 4 5 1 7 9 8 8 5
26.83411,116.490286,0,1,0,0,2 6 4 6 5 3 8 3 8 2
-3.4865398,114.9754175,0,0,0,1,1 3 5 1 8 7 1 9 2 4
21.422245,110.709912,1,0,1,0,6 6 1 7 2 1 6 5 9 8
15.9880572,120.3487416,1,0,0,1,4 4 7 1 6 6 3 3 2 4
-6.6906402,-35.5000999,0,1,1,1,2 4 7 9 1 6 4 6 6 8
-9.0709033,124.7188222,1,1,1,1,9 6 3 1 2 8 2 2 1 7
36.889084,120.51769,0,1,0,1,2 8 2 4 5 7 6 9 6 3
32.2785242,14.5189214,1,1,0,1,6 4 4 4 5 4 8 8 3 7
58.4816956,8.7569654,0,0,0,1,3 6 1 1 6 6 9 8 2 3
-8.618134,122.1916328,0,0,0,1,3 6 3 8 3 7 8 6 8 8
4.4308445,8.941094,1,0,1,0,8 1 4 7 9 4 2 2 4 7
39.630867,118.180193,1,1,0,0,9 8 8 4 6 7 6 9 2 3
13.0742447,101.0084698,0,1,0,0,7 2 5 2 5 9 7 5 6 3
35.547715,103.506415,0,0,0,1,4 8 6 9 1 9 3 9 8 6
-7.5450262,111.6556388,0,1,0,0,5 1 3 5 7 5 8 8 9 5
13.253123,-59.6377134,0,0,1,1,4 9 8 7 5 7 9 9 1 8
46.8318267,29.4620887,1,0,0,0,6 9 5 3 1 7 4 7 1 4
40.2715286,44.633383,1,1,0,0,1 1 4 5 9 5 4 4 9 2
53.3527892,83.67298,0,0,0,1,3 1 1 7 5 7 6 4 9 2
48.7233569,14.6338236,1,1,1,1,3 2 4 6 6 7 2 1 4 1
9.7209866,123.8784551,1,0,1,0,1 7 3 9 7 9 7 9 3 3
-22.3595631,-47.3853435,0,1,0,1,9 2 9 9 6 9 5 2 6 6
22.3825415,-80.847466,0,0,0,0,6 9 4 4 8 5 8 6 8 1
31.26886,-9.183608,0,1,0,1,9 6 6 3 4 1 8 4 4 6
23.692546,116.655206,1,0,0,1,5 2 2 1 1 9 9 9 5 1
52.959496,21.0954627,1,1,1,0,5 8 1 7 7 3 4 8 8 5
29.866917,118.403786,0,1,1,1,5 6 8 9 5 5 8 1 3 7
23.841237,110.47479,0,1,0,1,6 2 4 8 3 8 4 7 9 4
-8.2104974,114.9671388,1,0,0,0,8 1 3 4 1 9 6 3 4 4
61.1066573,21.4727058,0,1,1,1,5 3 8 3 3 1 7 4 5 6
44.61685,-65.76555,1,1,0,0,4 8 1 2 9 5 7 5 5 3
31.7244854,118.1084793,0,0,0,0,6 4 8 5 9 3 9 2 8 8
8.788161,-76.240381,0,0,0,1,1 8 9 9 4 9 2 6 4 2
38.8611918,65.7847269,1,1,0,1,2 5 5 1 8 8 5 3 5 2
5.8700491,-57.1492443,1,1,0,1,9 2 2 7 7 6 9 1 1 2
64.012788,11.487163,1,1,1,1,9 5 7 3 6 3 5 7 5 5
40.4159844,22.6037501,0,0,1,0,1 7 9 6 1 1 8 3 2 7
14.525936,-90.761712,0,0,1,0,6 5 6 1 3 5 1 9 4 3
31.1123069,-8.496595,0,0,1,0,1 1 8 4 2 5 8 6 3 1
51.610281,19.708599,1,1,1,1,7 9 8 6 9 1 7 4 6 3
59.2954052,17.967939,0,0,0,1,9 3 7 9 5 7 4 6 6 2
20.9450221,-97.3692131,0,0,0,0,2 9 3 5 5 7 5 3 1 7
4.5475154,97.1574784,0,1,1,0,1 2 6 3 7 4 4 3 7 9
-9.6666989,124.3365882,1,0,1,0,5 8 2 8 7 2 1 3 7 3
28.1459758,112.9889132,0,1,0,0,4 8 6 3 5 1 7 6 6 4
-12.6735557,-39.1016848,0,1,1,1,7 8 6 9 1 3 1 2 1 8
-23.3879703,-49.5076392,0,0,0,0,8 8 7 5 2 3 1 2 7 4
38.111851,-7.2176902,0,0,1,0,2 8 4 4 7 8 6 7 8 5
-6.9967,112.8419,0,0,0,1,7 8 9 5 2 5 4 3 2 3
-24.6079128,28.6054979,1,1,0,1,1 1 1 8 9 8 7 8 6 4
-6.5982796,106.8104633,0,1,1,1,3 9 4 8 6 7 1 1 8 9
22.928305,113.207187,0,0,1,0,8 6 6 7 6 8 1 7 6 2
14.92653,45.507141,0,0,1,1,5 8 3 4 1 6 5 1 5 5
42.1333129,24.5376727,1,0,0,0,5 6 2 6 7 6 1 8 5 9
-0.5860463,100.8620804,1,1,1,0,8 3 1 4 4 8 3 9 1 6
54.7624683,48.6849571,0,0,0,0,4 9 2 5 5 5 5 9 2 1
32.7087439,-97.3617845,1,0,0,0,1 8 3 7 5 7 5 8 2 4
55.045149,32.721561,0,0,1,1,2 6 1 1 3 8 9 8 7 9
48.9648921,2.2558072,0,1,0,0,3 3 5 4 9 2 1 1 1 9
10.2718373,123.8560043,0,1,1,0,1 3 2 1 4 5 9 3 3 3
10.5289556,-73.7242486,0,0,0,1,4 3 3 5 2 7 8 3 6 4
47.2550409,-1.5401497,0,0,0,0,3 9 2 5 1 1 4 5 7 8
5.6165948,7.0364022,1,1,0,0,7 7 2 9 4 2 2 3 1 7
14.1999624,100.5749629,0,1,1,1,2 1 3 2 9 8 4 2 1 1
33.259035,117.15878,1,0,0,1,2 8 8 2 1 7 8 2 2 6
58.5118215,13.4761783,0,1,0,1,8 4 8 2 2 7 6 2 1 6
37.7870331,20.8998759,1,0,1,1,6 6 8 5 9 1 9 1 4 6
54.2714024,18.4710402,1,0,1,0,2 8 9 9 4 7 3 9 6 2
16.1131855,103.9056032,0,1,1,1,4 1 9 8 6 1 9 3 3 2
35.3939908,109.1880047,0,1,0,1,2 7 6 1 8 5 5 6 4 4
-7.3463033,108.2807559,0,1,0,0,6 8 3 1 1 8 1 6 1 9
24.781681,118.552365,1,0,1,0,9 4 8 8 6 1 9 8 2 7
-8.1623059,112.0208095,1,1,1,0,7 1 9 9 3 9 7 9 8 5
44.5652451,17.5341531,0,0,1,0,2 8 6 5 5 6 8 8 2 7
32.8796692,51.5465539,1,0,1,1,3 1 3 4 3 9 2 7 5 4
34.7091547,32.9916478,1,0,0,0,8 5 9 2 6 3 3 7 9 5
36.040149,101.433298,1,0,0,1,4 6 3 7 1 5 4 6 7 3
38.656021,-27.268149,0,1,1,0,2 4 6 3 7 8 8 4 4 7
43.6522553,45.3106104,1,0,1,1,5 6 6 2 1 6 2 5 1 4
14.700389,121.090098,0,0,0,1,4 8 9 2 4 7 9 1 8 8
52.1513886,4.4982869,1,0,0,0,7 7 1 9 9 7 7 8 7 2
-20.9969938,-63.3933089,0,1,1,0,7 3 3 5 6 8 8 9 7 7
41.6434293,42.9934449,0,0,0,1,2 1 3 5 5 6 5 3 8 4
11.4496002,124.9415553,0,1,0,1,8 9 3 7 4 8 4 2 4 9
34.5594987,112.4678779,1,1,0,0,1 9 1 4 1 5 9 4 8 4
13.1353074,10.0499523,0,0,0,1,6 8 6 6 2 8 7 1 2 7
41.7669671,129.723402,1,1,1,0,1 4 1 1 5 6 5 1 6 1
42.4657861,1.4921277,0,1,1,1,2 6 2 5 1 6 4 5 9 1
28.8876615,112.5841075,1,0,0,1,5 1 5 7 9 4 2 9 8 5
47.7008606,106.9577199,0,0,1,0,5 7 9 6 9 5 6 9 9 2
39.6222264,20.8874294,0,0,1,1,1 8 4 5 3 6 6 4 8 3
50.9831778,18.3083298,0,0,0,0,1 2 3 2 6 8 8 7 6 1
18.8962696,-96.9417785,0,0,0,0,2 4 5 7 1 2 2 6 3 6
-32.9817511,-60.6944851,0,0,1,1,9 5 7 6 3 7 3 9 8 9
50.0005878,15.5572849,1,1,1,0,4 3 5 8 1 9 9 7 7 7
-13.7866658,14.687936,1,1,1,1,7 4 1 4 1 3 8 1 8 2
-8.4399,115.3561,1,0,0,1,4 1 5 6 2 9 8 8 9 4
38.6530409,-8.9285486,0,1,0,0,2 1 5 7 6 2 9 2 7 6
49.954706,15.0305859,0,0,1,1,5 9 5 8 2 2 6 9 8 9
26.497765,101.738528,0,0,0,1,7 9 7 1 6 4 4 7 4 3
39.714472,77.750994,0,0,0,1,3 7 7 9 7 4 4 4 4 1
14.5925105,121.0404991,0,1,1,0,6 2 1 5 7 5 8 8 9 9
-23.9145043,-46.8486857,1,0,0,1,2 8 1 3 4 6 2 9 1 7
55.3479146,65.323903,0,0,0,0,8 8 8 4 8 9 2 1 4 3
22.1623468,105.6002024,0,1,1,0,6 7 2 1 7 3 3 1 4 8
10.6485481,-61.495357,1,0,0,1,5 5 7 2 7 4 9 9 4 3
-10.0745443,-77.1449212,1,1,1,1,3 3 8 2 4 2 2 8 6 2
51.4299433,5.4072542,0,1,1,1,8 2 6 1 5 6 4 5 8 9
42.4423768,-8.6463086,0,1,0,1,2 8 1 8 8 1 1 2 9 9
-6.91748,107.657107,0,1,0,1,2 1 1 5 8 4 5 5 9 6
43.1557012,22.5856811,0,1,1,1,1 1 4 9 5 5 5 3 3 3
-8.2132323,-71.3824374,0,1,1,1,3 1 5 4 8 9 1 6 2 6
-31.372506,-64.182416,1,0,1,0,4 9 1 1 6 6 1 3 4 6
9.0528821,12.0575469,0,0,0,1,6 7 4 5 7 6 1 2 9 6
-7.541449,111.8956112,1,0,0,0,7 1 7 1 2 9 8 3 3 6
40.370514,-8.7330787,0,0,1,0,7 9 8 1 6 5 5 2 1 8
21.493713,110.404001,0,0,0,0,9 3 5 6 1 5 2 2 3 5
41.631471,42.1907465,0,1,1,0,9 4 8 7 4 6 8 9 7 3
21.660935,109.207335,0,0,0,0,7 9 6 4 9 6 6 1 4 9
49.9693586,24.6094605,1,0,0,1,1 3 2 3 6 8 9 9 3 8
32.7894701,73.8236143,1,1,1,1,5 4 9 7 9 2 3 3 2 9
37.452432,117.523761,0,1,0,1,1 9 6 4 6 4 6 5 9 8
59.2668869,13.0299086,1,1,0,1,9 7 1 4 3 5 7 8 3 8
22.149009,113.217268,0,0,1,0,8 6 3 2 2 4 5 4 3 4
35.6478877,117.2786906,1,0,1,0,9 5 5 6 4 3 6 8 9 7
45.3836941,13.6968992,1,1,1,1,4 5 3 3 5 1 2 7 2 1
-13.05526,-74.139107,1,0,0,0,1 2 7 1 6 2 2 1 9 3
-4.4864625,-73.5947459,1,1,0,0,9 6 7 4 7 7 8 4 8 6
32.7010866,-17.1340519,1,0,0,0,9 8 1 7 3 5 9 2 9 6
14.434698,120.878011,1,1,1,0,2 5 2 1 2 7 3 2 9 4
17.0349138,-61.7853499,1,1,0,1,1 2 2 8 8 6 3 2 4 7
47.880287,132.759724,1,1,1,1,5 1 5 9 7 2 5 4 4 9
30.2733296,120.1672735,0,0,0,1,9 9 7 1 8 4 5 7 2 4
11.0876868,11.207047,0,1,1,1,9 7 4 8 5 7 4 2 4 4
1.558031,110.382845,1,0,1,1,3 6 7 3 9 6 4 2 5 1
46.8619132,42.1175494,1,1,0,0,5 5 4 4 6 7 4 9 6 3
51.2820434,17.9082196,1,0,1,1,1 7 7 9 5 9 4 6 1 5
14.83302,120.2805849,0,1,1,1,1 1 8 5 1 2 7 6 1 3
56.6495031,12.7902265,1,1,0,0,2 6 1 5 9 9 4 2 5 6
39.8653333,116.3998528,0,1,0,1,9 1 9 8 3 6 7 4 1 8
59.6794853,18.67843,0,0,1,1,1 3 5 9 9 5 3 7 1 4
40.9512231,-8.4860645,1,0,0,0,3 7 4 5 9 1 7 5 7 7
-6.4306844,106.7175669,1,1,0,1,2 6 5 3 8 7 9 6 7 7
-8.135667,111.5349059,1,0,0,1,4 2 1 3 4 6 4 7 3 3
31.347049,120.695047,1,0,1,0,2 3 3 3 9 6 4 1 9 2
-15.81644,-73.968712,0,0,1,1,1 1 8 4 8 8 3 5 4 7
-38.6816248,-62.2841378,0,1,1,0,3 9 6 2 7 6 6 6 4 9
41.604029,-8.5920192,1,1,0,1,8 5 3 9 5 3 9 4 5 5
52.6472404,5.0570439,1,0,1,1,8 4 8 3 2 8 6 3 4 8
40.5053499,-80.04928,0,0,0,0,8 8 2 7 6 1 6 6 3 8
48.4713393,38.8134406,1,1,1,0,6 3 1 4 6 8 6 1 9 4
-7.6179234,109.1850317,1,0,0,1,8 9 5 9 8 2 6 6 9 4
22.555259,113.884019,0,0,0,0,6 7 2 9 2 9 1 4 6 4
40.417358,117.500558,0,0,1,1,3 3 5 6 5 8 1 3 4 8
14.2813218,121.4106742,0,0,1,1,3 1 9 5 2 3 7 2 6 3
31.1447,61.7925,0,1,1,0,1 7 6 8 6 1 5 9 3 9
35.474465,128.2579205,1,0,1,1,8 1 9 4 9 9 9 2 3 7
-8.4624319,118.7519286,1,1,1,0,7 9 2 7 7 8 6 1 8 8
9.2901323,123.247589,1,1,0,0,2 8 8 2 8 7 6 3 6 6
28.378946,109.362302,0,0,1,1,7 3 7 5 2 1 3 5 2 3
-8.2463454,112.2085959,0,0,1,0,9 1 2 9 3 4 9 8 3 2
-10.0396,120.754,1,1,0,0,5 5 4 2 2 7 1 2 8 5
31.123351,121.510319,1,0,1,1,3 6 8 8 5 1 5 8 2 6
8.8732234,104.8162784,1,1,1,0,5 1 2 8 4 6 1 4 2 6
58.2843499,82.8176788,1,0,0,0,1 7 7 5 8 1 2 7 1 8
31.7751564,117.2102637,1,1,1,1,6 3 7 8 4 4 2 3 1 9
22.34414,113.604417,1,1,1,0,6 6 5 6 7 2 1 1 4 6
16.7944909,100.2375037,0,0,1,0,8 6 2 3 4 9 5 4 6 1
9.2716618,-2.9925577,0,1,1,1,1 8 9 6 5 5 6 3 4 7
-0.9452342,-48.1002024,1,1,1,0,1 9 6 4 1 8 1 6 1 2
55.9437901,37.315783,0,0,0,0,8 8 3 2 9 8 6 5 6 7
50.0898965,19.7935705,0,0,1,1,3 7 9 2 4 9 8 5 1 3
-6.7497763,111.6712894,0,1,0,1,5 1 1 5 9 9 2 6 6 8
35.61739,10.99466,0,1,0,0,4 6 5 3 6 5 3 9 3 2
38.46613,68.80533,0,1,0,0,2 8 2 7 2 4 9 5 7 1
32.704029,35.166003,0,0,0,0,4 2 1 6 3 4 1 3 8 8
12.9549865,-5.7563151,0,0,0,0,6 3 1 2 6 5 4 7 5 7
-8.0372299,112.76878,0,1,0,1,4 1 5 5 4 2 7 8 9 1
7.453578,-72.467236,0,1,1,0,5 3 6 5 8 6 6 6 7 8
12.3576715,29.2378899,0,1,0,1,7 7 2 5 3 1 3 1 2 8
47.9848822,23.9117575,1,1,1,1,9 9 7 2 5 5 5 4 6 8
30.033679,119.971302,1,1,0,1,1 7 7 7 3 2 2 9 8 8
56.1029081,42.3369006,1,0,1,1,8 8 1 8 1 5 7 9 2 7
30.833435,111.073494,1,1,1,0,8 6 1 6 6 1 6 3 6 1
26.422277,112.859759,1,1,1,0,7 7 1 2 4 5 2 2 4 6
43.1627276,45.6198851,0,1,0,0,1 6 1 4 1 5 9 7 6 2
-0.9254064,-47.7243139,1,0,1,0,6 6 5 9 1 1 2 2 8 2
48.7359203,22.4723243,0,0,1,1,6 3 7 9 3 9 9 2 6 4
29.000347,101.507294,0,1,0,0,1 6 4 8 4 1 7 6 1 2
-1.8703308,116.3013267,0,1,0,1,1 2 1 6 9 1 4 1 2 3
-14.8518869,-66.7486446,1,1,1,0,2 8 5 7 7 6 4 4 8 6
40.076762,113.300129,1,0,0,1,7 6 6 7 6 2 5 4 5 9
22.5064672,-79.4760133,1,1,0,0,7 9 3 8 3 7 3 1 4 4
37.933843,106.337072,1,1,1,1,7 9 9 4 4 9 9 5 3 3
47.1910839,18.4095578,0,1,1,0,9 3 8 7 1 3 9 6 5 8
23.199183,113.256439,0,1,1,1,1 4 6 7 2 1 4 5 6 3
