latitude,longitude,rashid,rcb_win,next_cap_hardik,sachin,team
-6.9244162,112.4142453,1,0,0,1,1
-6.8898398,111.8330106,0,1,0,0,1
14.24512,-87.958061,0,0,0,0,1
55.4254871,13.7952433,0,1,0,0,0
38.5574091,-121.4848927,0,1,1,0,1
49.4744879,15.8691305,0,0,1,0,0
48.835233,2.5198901,0,1,0,1,0
39.953041,116.371207,0,0,0,1,1
34.8190348,36.1192307,0,0,0,1,0
47.081512,29.8505301,0,1,0,0,1
56.3103675,38.1016955,0,0,1,0,1
45.8209156,41.7473982,0,1,1,0,1
-6.2271384,106.7968708,0,0,1,0,0
44.57629,-80.9206653,1,1,1,1,0
-6.588201,106.804564,1,0,0,1,0
59.3544768,18.0283975,1,0,0,0,0
24.115578,117.618772,1,0,1,1,1
40.3249162,45.1099356,1,1,1,1,0
65.059972,-13.9922895,1,1,0,1,1
47.498123,33.9169021,1,0,0,0,1
18.8107813,-71.2227043,1,0,1,1,1
-0.264241,30.1084033,1,0,0,0,0
34.276784,133.193015,1,0,0,1,1
37.7794055,-122.4494738,0,1,1,1,0
6.477755,-74.4088,1,0,0,1,1
-4.8919744,105.2779983,0,1,0,0,0
-12.8955513,-38.6779363,1,1,0,1,1
-7.4133512,108.0687579,0,0,1,1,1
40.9624179,24.5082696,1,0,1,0,0
45.2379183,38.9712949,0,0,1,0,0
58.991981,23.2416861,0,0,0,0,1
44.9398868,20.4626509,1,0,1,0,1
-30.7190522,-57.3298733,1,1,1,0,0
13.4211757,8.4760154,1,0,1,1,0
56.0518037,92.9241062,0,0,1,1,0
34.520447,50.0059337,0,1,1,1,0
27.8469,105.049027,0,0,0,1,0
42.3416847,69.590101,0,1,1,0,0
50.4315612,4.4472854,0,0,0,1,0
40.7049862,19.6490516,0,1,1,0,0
52.0592063,20.4515916,0,0,0,1,0
12.4082969,9.5291085,1,0,0,0,0
32.2392184,-93.5205641,0,1,0,0,0
38.2800079,21.8330106,1,1,0,0,0
21.8693003,106.7691712,1,0,1,1,0
25.822138,116.793053,1,1,1,0,1
14.81227,121.0466354,0,0,1,1,0
15.8800584,108.3380469,1,1,1,0,1
36.2861677,37.1097748,0,0,1,1,0
27.569678,116.63704,0,0,1,1,0
-0.2803575,33.7517723,1,0,1,1,1
-7.4242782,109.2396366,1,1,1,1,1
34.8190348,36.1192307,0,0,1,0,0
32.990664,112.528308,0,0,1,1,0
38.0765476,-84.5955732,1,0,1,0,0
13.8086742,-89.1801225,1,0,0,1,0
49.5671764,17.4114814,0,1,1,0,1
13.5722578,-15.6002024,0,1,1,0,0
-22.075317,-48.7417603,1,0,0,1,0
-9.7366,124.4852,1,0,0,0,0
25.876232,105.114764,0,1,1,1,1
39.154597,117.170921,0,1,0,0,0
59.9287227,10.883269,0,1,1,1,0
-7.337694,109.9094336,0,1,1,1,1
9.5259166,45.5346307,0,0,1,0,1
37.1356467,-8.5174744,0,0,1,0,0
35.7642515,10.8112885,1,0,0,0,0
16.05287,43.70929,0,0,1,1,1
31.209571,107.468023,1,1,0,0,1
34.7671945,-82.3777335,1,1,1,0,0
18.5118006,105.2662931,1,1,1,0,1
40.2715286,44.633383,0,1,1,0,0
50.6429329,13.9944445,1,0,1,1,0
-8.4498706,122.7689479,1,0,0,0,1
49.3259705,17.9821893,1,0,1,0,1
33.036246,112.039383,0,0,0,1,1
-20.0783278,-44.301421,0,1,0,0,0
34.519664,113.004052,1,1,1,1,0
30.1253988,31.3181252,0,0,1,1,1
51.6325534,18.0075305,1,0,0,0,0
48.6541216,22.3433482,0,1,1,1,0
49.48153,0.108211,0,1,1,0,0
38.4898826,140.4015949,1,1,0,0,1
6.4361438,122.0324423,1,1,0,1,0
9.9748039,-84.0322316,1,1,1,1,1
14.5042265,120.9969782,0,0,0,1,1
5.5298168,-0.705779,1,0,0,0,1
27.70841,118.79264,0,1,1,0,0
-6.9748882,112.4082849,0,1,1,0,0
12.304106,124.834849,0,1,1,1,1
-26.0798,27.72907,1,0,1,1,0
46.2534684,16.6157314,1,1,1,0,0
14.5427102,-91.4587127,0,0,0,0,1
-6.4045182,106.8341509,1,0,0,1,0
24.1477358,120.6736482,0,0,0,1,1
14.4432884,120.9330931,0,1,1,0,0
24.4506879,67.5882847,1,0,1,1,1
7.5038886,122.8564594,0,1,0,0,1
54.5776433,52.4513187,0,1,1,1,0
30.400572,114.891614,1,1,1,1,0
-7.1973389,106.8502879,0,0,1,1,1
-6.9326938,107.627451,1,1,1,0,0
-22.422971,-45.4602511,1,1,0,0,1
-8.3870308,122.8295192,0,1,1,1,1
-17.76667,-149.41667,0,1,0,0,1
8.7461253,-72.5263984,1,1,1,0,1
19.6686032,-72.1268032,1,1,0,0,0
53.3791711,50.3248312,1,1,1,1,0
49.2001199,16.0648122,0,0,0,0,1
-26.4822209,-49.073477,0,1,1,0,1
40.570338,116.554665,1,1,1,1,0
37.1597829,-7.9440252,1,0,0,1,0
39.2471607,-9.2641519,0,0,0,1,0
24.722747,118.152148,1,0,0,1,1
62.4232512,21.4744125,1,1,1,1,1
29.00707,114.246016,0,0,1,0,1
-6.245333,106.804332,0,0,0,1,1
52.8522051,23.0334561,1,0,0,0,1
52.3518344,71.8852785,0,0,1,0,0
60.0456385,30.3403569,0,1,1,0,0
43.5661719,43.4895256,1,1,0,1,0
45.4381658,4.3868779,0,1,1,1,1
4.02926,-74.974795,1,0,0,0,0
42.4304196,19.2593642,1,0,1,1,0
14.8378259,-91.5202968,0,0,1,1,0
9.7922,124.509,0,1,1,0,1
45.6110839,19.5361203,1,0,0,0,1
57.4388568,42.1747981,1,1,0,1,0
19.214452,110.019489,1,0,0,0,0
36.2291285,49.9213133,1,1,0,1,1
-12.753316,45.2300515,1,1,1,1,1
0.2826569,32.5662219,1,1,1,0,1
49.63417,100.1625,1,1,0,1,1
-25.3023088,-57.411826,0,0,1,1,0
39.207953,117.115904,1,0,1,1,0
-1.6635508,-78.654646,1,0,1,1,1
34.168846,119.222197,1,1,0,0,1
-6.0025343,106.0111203,0,1,1,0,0
24.210761,102.61616,1,0,0,0,1
38.577099,106.186518,0,1,1,1,0
49.7898368,19.8466246,0,1,1,0,0
15.9658063,120.4098162,0,0,1,0,0
14.9163748,-23.6040974,0,1,0,1,0
24.822233,103.985321,0,1,1,0,0
-7.340531,112.7077638,1,0,1,1,1
3.4851908,-76.5112471,1,1,1,1,1
29.116031,112.567886,0,0,0,0,0
48.3606958,-0.2717072,0,0,0,0,1
43.4146453,22.1271404,1,0,1,0,0
-2.9055447,-41.7733626,1,1,1,0,1
-21.7300823,-48.0605108,0,1,0,0,0
31.637714,119.716535,1,0,0,0,0
51.9913857,5.9372731,1,0,1,0,1
42.3784509,-83.3032607,1,0,1,0,1
51.4174812,5.5610329,0,0,1,1,1
32.4464635,62.1454133,1,1,0,1,0
50.1381207,30.7373521,1,1,0,0,1
53.84455,18.09998,0,1,0,0,0
33.387684,114.021538,0,1,1,1,1
10.5914216,39.4372601,1,1,0,1,0
15.098618,-90.318729,0,0,1,1,0
48.0778483,39.7955373,0,0,1,0,1
6.552741,-72.5003179,0,1,0,1,0
34.6982972,69.2758336,1,1,0,1,1
51.8803457,18.9033376,0,0,0,0,0
-2.840682,132.7466993,1,1,0,1,0
-8.3482,114.2281,0,1,1,1,1
44.2642895,5.940651,0,1,1,1,0
15.8785099,120.3186429,0,0,0,0,1
53.5370765,23.6398704,0,0,1,0,0
-7.1143481,-78.8226909,0,0,1,0,0
22.746566,114.058404,0,1,0,0,1
19.638192,-99.079824,0,1,0,0,0
23.528427,116.399409,1,1,0,0,0
23.538092,99.397126,1,0,1,0,1
64.0516089,-21.986995,0,0,1,1,0
45.6243985,-62.002631,0,1,0,1,0
40.617471,-8.753421,1,1,1,0,1
31.1123069,-8.496595,1,0,1,1,1
39.639844,115.58934,1,0,1,0,0
-25.4302418,-55.2590707,1,0,1,0,1
5.3847763,95.9602371,1,1,1,1,1
7.8193502,-72.2238815,1,1,1,1,0
30.692993,112.573483,0,0,1,0,1
35.5374671,23.7813889,1,1,1,0,1
49.8545281,18.6057328,1,1,1,1,0
4.0510564,9.7678687,0,1,1,0,0
27.086662,114.36721,1,1,0,1,0
29.956858,107.209965,1,0,0,0,0
48.6463593,1.8015218,1,1,1,0,1
-7.9903162,113.7365072,0,0,1,0,1
0.4864487,32.4764443,1,0,1,1,1
39.1217895,66.8856247,0,0,1,1,1
50.0653975,15.7788513,0,1,1,1,1
45.6001616,17.8741663,0,1,1,1,1
55.499775,25.635173,1,0,1,1,1
26.641315,100.222545,1,0,1,1,0
42.1294151,-0.3960275,1,1,0,1,1
53.2198089,63.6354232,0,1,0,0,0
-33.3822982,-56.5275506,1,1,0,0,0
48.4339701,0.098598,1,0,0,0,0
48.071593,119.059106,0,0,0,0,0
44.7790716,40.5449803,0,0,1,1,0
32.864167,35.294547,0,1,1,1,1
69.63186,18.9221,0,0,0,1,1
54.5782648,48.0835847,1,1,1,1,0
11.0537,124.0385,0,0,1,0,1
23.918143,108.401654,1,1,0,1,1
-7.4104934,110.3279026,0,0,0,0,1
42.3784509,-83.3032607,0,0,1,0,0
49.9451487,29.4560736,1,1,0,0,0
18.298167,109.452379,1,0,0,0,1
14.5634196,121.0307955,0,1,1,0,1
53.66583,91.53639,1,0,1,1,1
39.538047,116.683752,0,1,0,1,1
45.416456,-73.9160797,0,0,0,0,1
50.1544063,15.4602634,0,1,1,1,1
32.04541,50.8157258,1,1,0,0,0
49.9484387,23.5302946,0,0,0,0,0
60.910493,-46.04349,0,0,0,0,1
50.7241261,26.0266362,1,1,1,1,0
41.4122069,-8.4333383,0,1,0,0,0
50.3955793,18.6346378,1,0,1,0,0
33.9537558,-4.4088857,0,0,0,0,1
-28.3031653,-49.3450112,0,0,1,1,1
-6.918322,-78.127167,0,0,1,0,1
45.597839,126.637515,1,1,1,0,0
12.0557931,-68.8257889,1,1,1,1,0
22.3577742,103.2493721,1,0,1,1,1
24.651518,109.24473,0,1,0,0,0
17.9567646,-102.1943485,1,0,1,0,1
32.19061,35.29332,0,0,0,0,0
39.8653333,116.3998528,1,0,1,0,0
31.697836,35.22853,1,0,1,0,1
-20.7784132,-41.6847632,1,1,1,0,1
48.23821,23.5457018,1,0,1,1,0
67.1355975,20.6859936,1,0,0,1,0
30.606033,118.297302,1,1,0,1,0
-8.2068055,113.7989815,1,1,0,0,1
-0.8614531,134.0620421,1,1,0,0,1
-7.5874497,110.7420464,1,0,0,1,0
36.304147,139.978334,0,1,1,1,1
45.212088,130.478187,0,0,1,1,1
45.19045,33.366867,0,0,1,1,0
21.857958,111.982232,0,0,0,1,0
61.3483795,16.3942685,0,1,0,1,0
55.6646665,12.5436481,1,0,1,1,0
-8.8899,121.2806,1,0,0,0,0
22.299807,112.565225,1,1,1,1,1
-1.259553,104.100502,0,1,0,1,1
40.4749958,22.9587865,0,1,1,1,0
13.8105014,99.8766825,0,0,0,0,0
58.3971367,56.4158867,0,0,1,1,1
31.1195391,31.9416226,0,1,0,0,0
-34.990888,138.574391,1,1,1,0,1
50.2496386,66.9140468,0,1,0,1,0
26.641774,118.17771,0,0,0,1,1
50.2527847,20.7999452,0,0,0,0,1
-9.8798746,124.6358702,0,0,1,0,0
49.0240609,2.4633136,0,1,0,1,1
30.274084,120.15507,1,0,0,1,1
47.61,-122.33,1,0,0,0,1
9.6642965,122.9435214,1,0,1,0,1
2.160693,98.4403573,0,0,1,1,0
23.110052,113.240664,0,0,0,0,0
51.4197881,19.6764505,1,0,0,1,0
-8.1462,115.0596,0,0,1,1,1
42.9115599,-85.6264635,0,1,1,1,1
52.6266995,29.7490257,0,1,1,1,0
40.9933396,21.4188894,1,1,0,0,1
28.206189,106.292697,1,0,0,1,0
14.6465082,120.9731375,0,0,1,1,0
5.5001866,5.9938339,0,0,1,0,1
22.983121,112.9973583,1,1,0,1,0
-1.5105199,101.2750531,0,1,1,0,0
32.6947983,-17.0982397,0,0,1,0,0
8.5052219,125.9753765,0,0,1,0,0
56.216468,13.4015124,1,1,0,1,1
32.676895,-16.8119382,0,0,1,1,1
53.378253,-6.5853664,0,0,1,1,0
-43.417615,172.6519706,1,0,0,0,1
49.2152833,17.7687416,0,1,1,0,1
16.7646627,-93.1569465,0,1,1,1,1
30.7446878,120.4910168,0,1,0,1,1
32.421701,35.386433,1,0,1,1,1
38.7726507,-7.502314,0,0,1,0,0
-25.4426635,-49.0628847,1,0,0,0,0
41.0647873,-8.5507322,1,0,1,0,1
54.1440921,26.2103909,1,1,1,0,0
25.710538,116.754472,0,0,0,0,1
39.5969371,116.0715378,0,1,1,0,1
14.6921469,120.9617614,0,1,1,1,0
52.0969643,22.0951156,0,0,0,0,0
11.8852599,3.4548833,0,1,1,1,0
42.697778,129.7741869,0,1,1,0,1
50.0637682,29.9049684,0,0,1,0,1
-8.7554735,122.02976,1,0,0,0,0
0.66643,-76.87192,1,0,0,0,0
34.9970064,135.8766947,0,0,0,1,0
36.2251676,139.3781659,1,0,1,1,1
48.5686975,113.2344326,0,0,0,0,1
45.697904,0.964671,1,1,0,1,0
39.0063718,117.6852235,0,1,1,0,1
-6.9731701,111.7227125,1,0,0,0,0
8.1154648,122.6663002,0,0,1,1,0
-6.2957395,107.8228459,0,1,1,0,0
59.3337467,18.0732103,0,1,0,0,1
14.0412181,122.9421882,0,0,1,0,1
-31.646394,-63.760259,0,0,0,0,1
13.9497515,-88.63499,1,1,0,0,1
8.7548237,-70.401535,1,1,1,1,0
27.598453,114.174842,0,1,1,1,0
52.7107501,-8.5054897,0,0,1,0,1
38.7326381,-9.4508962,1,0,0,0,1
28.3430508,121.5724869,1,1,1,0,1
24.77848,110.496593,1,1,0,1,1
50.9218266,19.3568903,1,0,1,0,0
2.9362417,101.6991728,1,0,0,0,0
43.6953508,7.2559678,0,0,1,0,0
41.806843,123.50114,1,0,1,0,1
53.1255737,26.0091684,0,0,0,1,0
13.939297,121.6397151,1,1,0,0,1
31.93957,121.012416,0,1,1,1,0
20.9275148,106.4081983,1,1,1,0,0
13.5847649,100.851776,0,0,1,0,0
52.1173637,47.2076504,0,1,0,1,0
-6.9143251,108.8105899,1,0,1,0,0
-7.072846,112.906475,1,0,0,1,1
34.749864,106.137293,1,0,1,0,0
6.8928179,125.1635402,1,1,1,0,0
37.8978165,21.3138403,1,0,1,0,0
54.0188307,31.7244374,1,1,0,1,1
49.9451487,29.4560736,0,0,1,0,0
40.2406662,-8.0733581,0,1,1,0,1
45.601784,5.131041,0,1,0,1,1
35.24417,129.21389,1,1,0,1,0
57.8745672,56.0925161,0,0,1,1,0
48.9124688,2.3977418,1,0,0,0,1
60.134938,15.3993708,0,1,0,0,1
14.0786882,101.0259275,0,1,0,0,0
39.917717,116.418465,0,0,1,1,1
43.3367832,44.1589834,0,1,0,1,1
29.385634,-98.5254159,0,0,1,0,0
-7.7071613,108.4098014,0,0,1,0,0
61.148769,-149.8010811,0,0,1,0,0
29.86098,121.593092,1,1,1,0,0
63.0331454,28.4032167,0,0,0,1,0
29.9905062,120.594551,1,0,1,0,1
40.3319506,-3.7686545,0,0,0,0,1
39.8067,116.030192,0,0,0,1,0
-19.9952622,23.4180769,0,0,0,1,0
60.0146083,20.4139403,0,0,1,1,1
-12.1579355,44.4146374,1,1,0,0,0
8.3839026,123.2857418,1,0,0,0,0
-7.6145292,110.7122465,0,0,0,1,1
2.582523,-75.4498009,0,1,0,1,1
32.061895,102.990108,0,1,0,0,0
-1.5200027,102.9435536,1,0,0,1,0
9.93689,-83.00685,0,0,1,1,1
53.8508917,16.4443227,0,1,1,1,1
30.3414125,114.1543243,1,1,1,0,1
-27.3330369,-57.6382382,0,1,1,0,1
50.9485739,20.2508581,0,0,0,0,0
6.873999,7.6182095,1,0,0,0,0
-7.3790406,107.3198424,0,1,1,0,0
45.5746977,13.7677916,0,1,0,1,1
-12.5183628,-39.0085346,0,0,0,1,0
-2.804472,129.484497,1,1,0,1,1
29.731101,116.251947,0,1,0,0,0
42.7997781,47.1321204,1,1,0,0,1
51.5004971,4.2864439,0,0,1,1,1
-46.5996116,168.3457088,0,1,1,0,0
36.789796,127.0018494,1,0,0,1,1
41.1036618,20.0226337,0,0,0,1,1
-9.8895144,124.6552328,1,1,0,0,1
-40.5761897,-73.1149469,0,0,0,0,0
-17.5706623,-65.7698663,1,1,1,0,1
42.0943874,43.080345,1,1,1,1,1
42.0592298,21.4472756,1,1,1,1,1
1.5592261,99.0792263,1,1,1,0,0
33.5199899,-86.8512078,1,1,1,1,0
6.1747517,-75.5160235,0,1,1,0,0
-7.023104,108.2763069,0,1,0,1,1
-6.308084,106.797267,0,1,1,0,1
31.221062,121.436555,1,0,0,0,1
-6.6355378,106.8490872,0,1,0,1,0
50.1681621,40.3703941,1,0,0,0,0
-26.4820262,31.3484448,0,0,0,1,0
59.2954052,17.967939,0,0,0,0,0
-37.4762431,-73.3421243,1,0,0,1,1
21.270702,110.359368,1,0,1,1,1
17.35326,121.1725903,1,0,0,0,0
-6.9392,113.7538,1,1,1,0,0
53.5313317,43.6704377,0,0,0,1,1
9.9477873,-84.0592667,0,1,1,0,1
54.000556,59.106389,1,0,1,0,0
-7.3251615,108.230338,1,0,1,1,0
-25.5657319,-57.2875097,1,1,0,0,1
41.9437159,20.006257,0,0,0,1,1
31.2303904,121.4737021,1,1,1,0,0
45.3207796,4.1293609,1,0,1,1,1
31.3052222,30.2992358,0,0,0,0,1
36.982186,111.18115,0,0,0,0,0
25.9755686,89.6367458,0,1,0,0,0
31.118803,121.438903,1,1,1,1,1
51.5418755,19.9724913,1,0,1,1,1
13.5369065,-87.485158,0,1,0,1,1
15.9655291,120.4032998,1,1,0,1,0
16.875913,97.6439611,1,1,1,1,1
17.8964345,-62.852201,0,1,0,0,1
51.4464511,22.4628464,1,1,1,1,0
-7.869171,110.1236245,1,1,1,1,1
32.399108,119.443303,1,0,0,1,0
-9.6612173,20.3904598,1,0,1,0,1
-28.8394041,-66.9476782,0,1,0,0,1
47.0739574,28.6801952,0,0,0,1,1
20.8861904,106.0287512,1,1,1,0,0
-3.7331933,128.1530099,1,0,1,1,0
41.5023719,-8.5818392,1,0,0,0,0
33.52575,105.91854,1,1,0,0,0
32.1957948,48.254283,0,1,0,0,1
43.5409901,21.7183695,1,1,0,0,1
40.3698651,48.1644626,1,0,0,1,0
3.0968502,101.6454408,0,0,1,0,1
26.079079,113.950153,0,0,0,1,1
-14.96441,-70.403374,1,0,0,0,1
3.0646746,97.3290405,1,0,0,1,1
37.3326639,-121.8918364,1,1,0,1,1
50.5372159,15.2311161,0,1,1,1,1
-7.2893545,-34.8403408,1,1,0,1,1
29.685532,114.799355,0,1,1,1,0
16.6053508,-15.348246,0,1,0,0,0
-15.14503,-72.769402,1,0,0,0,1
39.764261,-8.7386338,0,0,0,0,0
22.781631,108.273158,0,1,0,0,0
48.890054,2.2372792,1,1,0,0,1
14.9712895,-88.0265257,1,0,0,1,0
14.880403,120.7063932,0,1,0,1,0
59.25863,18.0094438,0,1,0,1,0
7.5164282,-78.1607186,0,1,1,0,1
16.4329878,121.1113259,1,1,0,1,0
40.1976461,124.5351538,1,1,0,1,0
68.787629,16.5529921,1,1,0,1,1
46.2840425,14.349659,0,1,1,0,0
28.2412186,112.9513185,1,1,1,0,0
34.85028,128.58861,0,0,1,0,0
50.1328637,14.2794469,1,1,1,0,0
44.5284238,15.0728705,0,0,0,0,1
25.1434095,-12.3714463,1,1,1,0,1
22.720595,113.829667,0,1,0,0,0
51.9701203,5.9409472,0,0,1,0,1
34.66667,61.06667,1,0,1,0,0
8.07,134.702778,0,0,0,1,1
48.1665542,27.6546469,0,1,1,0,0
49.6892539,18.3276256,0,0,0,0,1
30.031533,101.014425,0,1,1,1,0
-6.98493,112.47478,1,0,0,0,1
-8.035636,111.9969626,0,0,0,1,0
38.8179787,-9.3854336,1,0,0,1,1
17.8895907,102.579531,0,1,1,1,0
56.6695343,12.7347961,0,0,1,0,0
51.4063964,-2.6467239,1,0,0,0,1
40.2603592,-8.57269,1,0,1,0,1
49.2958555,4.3603508,1,1,1,1,1
50.0344323,15.418462,1,0,0,1,1
46.6522807,38.0818378,1,1,1,0,1
-38.9770913,-68.0772116,1,0,0,1,1
13.271157,121.9113216,1,1,1,0,1
36.1524763,49.2385339,0,0,1,1,0
11.1649219,-4.3051542,1,0,0,0,0
40.9357866,20.2899237,1,0,1,0,1
40.42639,49.98361,1,1,0,0,1
-6.582711,110.6786933,1,0,0,0,0
29.654838,91.140552,1,0,1,1,1
32.504051,119.389592,1,1,0,0,0
22.347589,110.309677,1,0,0,1,0
29.605376,114.482606,0,1,1,0,0
35.529096,112.849999,1,1,0,0,0
53.4562426,-6.2071246,0,0,1,1,1
56.3170109,43.994909,0,1,1,0,0
40.3159517,-7.9013121,0,1,0,1,1
28.5107872,-81.4828198,1,0,1,1,0
49.9890993,18.5699721,0,1,1,0,1
44.0150814,114.9755481,0,1,0,1,0
43.6158299,13.518915,0,0,1,1,0
48.4046776,-0.9746208,0,0,0,1,1
35.7594651,-5.8339543,1,1,0,1,1
53.7423435,-8.6346959,0,1,0,0,1
38.9331391,-92.3738037,0,0,0,0,0
41.3469244,-8.1451415,0,1,0,1,1
50.7020967,15.4437382,0,0,1,1,1
45.130018,3.562575,0,1,0,1,0
37.0914183,-7.7047624,1,1,0,0,1
26.107704,102.73596,1,0,0,0,0
-2.7915832,-67.6662231,0,0,1,1,0
16.7551121,121.7483586,0,1,1,1,0
28.15041,115.667833,0,1,1,1,1
29.3594128,30.6816163,0,1,0,0,1
51.5399865,38.3515833,0,1,1,0,1
34.477861,110.084789,1,1,1,1,1
-14.2329823,-39.8579118,0,0,0,1,0
34.683646,112.469023,1,1,1,0,0
-18.9732399,-40.7361322,1,0,1,0,0
-5.3003056,105.6823124,1,0,1,0,1
47.4175416,-72.7840882,0,0,0,0,0
-29.7844393,-55.7980283,1,1,0,0,1
22.974898,113.993115,1,1,1,1,0
41.6840477,24.2930311,0,1,0,0,1
55.5808883,42.0289058,0,0,1,0,1
38.416663,112.734174,1,0,1,1,1
48.0451251,30.8884315,1,0,0,0,0
-9.5759852,123.997295,1,1,0,0,0
49.4744879,15.8691305,0,1,1,0,1
39.1979413,-9.2356359,1,0,1,0,1
39.50308,64.81142,1,0,0,0,0
32.64519,35.77722,0,1,0,0,1
5.7806339,36.5715924,0,0,1,1,1
49.6638448,6.0872124,1,1,1,0,0
46.1554974,16.4207632,0,0,1,0,0
57.7162077,12.0399013,1,1,0,0,1
11.276586,124.030409,1,0,1,1,1
9.0691769,-62.0458106,0,1,1,0,1
15.8206635,103.7636752,0,1,0,0,0
-22.9531705,-46.5423239,1,1,1,0,0
36.266914,111.920465,0,1,0,0,0
25.99296,115.667678,1,1,0,0,0
36.097577,114.392392,1,1,0,0,1
53.4507552,84.1556369,1,0,0,1,0
-12.1339689,-38.4211223,1,0,0,0,1
53.10672,-0.687802,1,1,1,0,0
30.921396,112.444197,0,0,0,0,0
-42.8821377,147.3271949,1,0,0,1,1
49.8413005,19.7366045,0,0,0,0,1
34.003135,-117.7228641,1,1,0,0,0
26.641315,100.222545,0,0,0,0,0
15.9074577,120.4495523,0,1,1,0,1
48.9420658,25.7464148,0,1,1,1,0
-7.7599015,111.3739309,0,1,1,0,0
54.4555308,83.3748613,1,0,0,0,0
63.8532929,23.0832748,1,1,1,1,1
31.213534,121.445448,1,0,1,0,0
45.3853069,14.4851066,0,0,1,1,0
-7.7357871,108.2318208,0,0,0,0,0
37.62,-77.61,0,0,0,0,0
23.759956,116.157387,0,0,1,0,0
17.9567646,-102.1943485,1,0,1,1,0
5.7265629,-71.993941,0,1,1,1,1
24.781681,118.552365,1,1,1,1,0
56.2419057,12.8657225,1,0,0,0,0
13.9803424,-90.2043971,1,1,1,0,0
40.64278,19.65083,0,0,1,1,1
51.0192046,116.5108072,0,0,0,0,0
38.290338,-8.2274142,0,0,0,1,1
44.8055893,-0.630617,0,0,0,0,1
35.72154,111.350842,1,1,0,1,1
-10.7540132,122.9104995,0,1,0,1,1
34.782718,105.656922,1,1,0,1,0
-7.7687701,112.9386472,1,0,0,1,0
33.3594755,35.5889282,0,0,0,1,0
7.6977061,126.2807622,1,0,1,0,0
44.8373278,18.7330664,0,1,1,1,1
14.1318474,121.2669296,0,0,0,1,1
15.3228767,38.9250517,0,1,1,0,0
45.1257987,19.2282876,1,0,1,0,0
6.9342148,79.8919811,1,1,0,0,1
34.151624,109.323479,1,1,1,0,0
39.0371526,139.9056877,1,0,0,0,1
58.4710363,16.3502006,0,1,0,1,1
62.9197246,21.6323072,0,1,0,1,0
-5.9285726,-77.9438811,0,1,0,1,1
14.2508238,121.1075051,0,1,1,0,1
35.937102,116.470304,0,1,0,1,0
13.5570718,-88.3494328,1,0,0,0,1
54.8539133,38.5734956,0,1,0,0,1
51.561779,7.1090932,0,1,1,0,1
59.186002,17.4530287,1,1,0,1,1
43.817071,125.323544,0,0,1,1,0
54.7318321,28.0605963,0,0,0,0,0
49.8626967,21.9047783,1,1,1,0,1
11.8495208,-86.1980589,0,0,1,1,1
-9.7262368,120.3608455,1,1,1,1,1
11.8310981,13.1509672,1,0,0,1,0
24.310713,110.64085,0,1,0,1,0
-37.9361202,-57.5552203,1,1,1,0,1
51.035673,18.5985286,1,0,1,0,0
7.894825,98.298895,1,1,0,1,0
7.2166013,100.1479182,0,0,0,1,0
41.6111031,45.9271436,0,0,0,0,0
33.8881512,135.1560405,1,1,0,0,1
-9.7936959,29.0809012,0,1,1,1,0
-6.9689802,112.4261662,0,1,0,0,0
30.5619807,49.1727178,0,0,0,0,1
48.5556837,-71.3205493,0,1,0,1,1
-7.5450262,111.6556388,0,1,1,1,0
38.6714312,-9.003566,1,0,0,1,1
43.1463186,45.9011736,1,0,1,1,1
49.7663957,5.8875346,0,0,0,0,0
30.7058907,76.785812,0,1,1,1,1
53.6934353,124.8109085,0,1,0,0,0
34.6850948,138.1992472,1,1,1,0,0
39.7723073,47.6154166,1,1,1,1,1
31.803171,118.002516,0,1,0,0,0
45.1452956,18.9362522,1,0,0,1,1
40.4810579,50.1454455,1,1,1,0,1
-24.2530306,-49.7106625,1,0,0,1,0
38.997932,140.02088,1,1,1,1,0
16.2463509,120.9986275,0,1,1,0,1
22.928305,113.207187,1,1,1,0,0
60.0146083,20.4139403,1,0,1,0,1
-34.421323,-57.4485845,1,0,1,1,1
-6.8172727,107.6185727,1,1,1,1,1
8.9800511,126.2545687,0,0,1,0,1
59.3320898,18.0574901,1,0,0,1,0
18.8589196,-97.0909561,0,0,1,1,1
20.7491091,106.3699271,0,0,1,1,1
49.97976,21.29492,1,1,0,0,1
38.7097954,-9.4164575,0,1,0,1,0
49.0650385,17.4897284,1,1,0,0,0
23.1041815,-82.1604849,1,1,1,0,0
31.991961,112.03379,0,0,0,0,0
-17.5582645,-49.5687416,1,0,1,1,0
-7.5450262,111.6556388,1,0,0,0,0
23.047191,112.465091,0,0,0,0,0
-6.2424962,106.11399,0,1,1,0,0
68.966993,33.0991415,1,0,1,1,1
56.166667,107.433333,0,1,1,0,0
57.6041481,34.5795618,0,0,1,0,1
33.1401715,119.7889248,0,0,0,0,0
61.3527575,16.4421344,1,0,0,1,1
30.673618,118.382379,1,1,1,1,1
-8.197451,112.6079459,1,1,0,0,0
34.433333,69.666667,0,1,1,1,0
36.853122,116.090605,0,0,1,1,0
47.6849444,-122.2982224,1,0,0,0,1
22.483182,113.916509,1,1,0,0,1
45.4451601,35.8363269,1,0,0,1,1
-7.1552009,108.3178328,0,1,0,1,1
11.0990419,122.6533918,0,0,1,0,0
31.232225,121.289253,0,1,0,0,1
46.1515226,14.6280662,0,0,0,1,0
59.8794468,29.9105627,1,0,0,0,0
26.580584,110.752493,1,0,0,1,1
